group_id,worldsensing_node_id,channel,initial_exceedance,started_at,ended_at,direction,lower_threshold,upper_threshold
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,5.666666667,2023-11-15 7:50:21,2023-11-15 7:53:12,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-15 14:41:05,2023-11-16 7:02:29,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,9.333333333,2023-11-16 21:46:01,2023-11-16 21:49:10,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,13.33333333,2023-11-17 4:51:53,2023-11-17 4:54:40,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4.666666667,2023-11-18 7:32:15,2023-11-18 7:35:19,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,2.333333333,2023-11-20 16:09:49,2023-11-20 16:13:01,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,13.33333333,2023-11-20 22:57:21,2023-11-20 22:59:56,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,7.666666667,2023-11-21 22:09:02,2023-11-21 22:12:05,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-22 22:40:34,2023-11-22 22:43:30,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6,2023-11-23 21:23:45,2023-11-23 21:26:27,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1.333333333,2023-11-26 16:46:11,2023-11-26 16:49:01,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-27 21:58:51,2023-11-27 22:02:07,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.666666667,2023-11-28 19:03:44,2023-11-28 19:06:47,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8,2023-12-03 21:29:36,2023-12-03 21:30:09,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8.1367,2023-12-03 21:30:49,2023-12-03 21:33:03,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-12-04 8:22:47,2023-12-04 8:26:07,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,20,2023-12-04 13:42:46,2023-12-04 13:45:32,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.333333333,2023-12-05 6:08:37,2023-12-05 6:11:37,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4,2023-12-06 8:48:17,2023-12-06 8:51:04,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-12-07 9:17:45,2023-12-07 9:20:28,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-12-10 15:57:08,2023-12-10 16:00:07,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1,2023-12-11 21:38:55,2023-12-11 21:41:38,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,2,2023-12-13 19:07:10,2023-12-13 19:10:24,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,7,2023-12-14 22:28:23,2023-12-14 22:31:22,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,3.666666667,2023-12-15 11:01:32,2023-12-15 11:06:03,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,0.1,2023-12-15 11:02:55,2023-12-15 11:06:03,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.333333333,2023-12-15 11:14:43,2023-12-15 11:17:22,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,3,2023-12-15 11:20:15,2023-12-15 11:22:43,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1,2023-12-15 12:11:38,2023-12-15 12:14:36,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,0.3,2023-12-15 13:23:58,2023-12-15 13:27:51,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1.666666667,2023-12-15 13:30:17,2023-12-15 13:32:41,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4,2023-12-18 11:36:10,2023-12-18 11:39:01,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,5,2023-12-18 22:25:49,2023-12-18 22:28:56,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,0.7333333333,2023-12-22 8:00:12,2023-12-22 8:00:31,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.4005,2023-12-22 8:01:06,2023-12-22 8:03:41,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,20,2023-12-28 19:20:35,2023-12-28 19:23:45,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4.666666667,2023-11-03 15:14:12,2023-11-03 15:14:28,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1,2023-11-03 15:19:45,2023-11-03 15:41:56,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.1666666667,2023-11-03 18:03:49,2023-11-03 18:12:48,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.6819,2023-11-03 18:26:51,2023-11-03 18:40:22,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4,2023-11-05 16:22:40,2023-11-05 16:27:01,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.333333333,2023-11-06 14:37:23,2023-11-06 14:42:31,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,3.1505,2023-11-06 14:51:17,2023-11-06 14:57:38,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,5.333333333,2023-11-06 22:01:42,2023-11-06 22:13:11,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.8333333333,2023-11-07 19:03:25,2023-11-07 19:14:54,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7.333333333,2023-11-07 22:09:55,2023-11-07 22:11:32,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4.1554,2023-11-07 22:31:26,2023-11-07 22:41:19,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.1,2023-11-08 7:19:33,2023-11-08 7:28:19,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.115,2023-11-08 7:35:46,2023-11-08 7:51:58,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7.666666667,2023-11-08 11:57:44,2023-11-08 11:57:46,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,2.333333333,2023-11-08 15:05:46,2023-11-08 15:06:28,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,16.66666667,2023-11-09 5:59:01,2023-11-09 6:02:25,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,2.333333333,2023-11-09 21:58:26,2023-11-09 21:59:14,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,2,2023-11-13 6:57:15,2023-11-13 6:57:20,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,13.33333333,2023-11-13 17:24:14,2023-11-13 17:24:22,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4.895,2023-11-13 17:25:52,2023-11-13 17:27:33,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-11-14 17:52:14,2023-11-14 17:52:46,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.07333333333,2023-11-15 6:23:09,2023-11-15 6:23:37,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.2,2023-11-15 7:50:31,2023-11-15 7:53:12,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7,2023-11-15 14:41:09,2023-11-15 14:41:37,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,8,2023-11-16 21:46:03,2023-11-16 21:46:07,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.4666666667,2023-11-17 4:51:54,2023-11-17 4:52:30,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,5,2023-11-18 7:32:16,2023-11-18 7:33:02,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.5333333333,2023-11-20 16:09:51,2023-11-20 16:10:18,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.5629,2023-11-20 16:11:18,2023-11-20 16:13:01,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,20,2023-11-20 22:57:19,2023-11-20 22:57:42,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,9.6104,2023-11-20 22:58:51,2023-11-20 22:59:56,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-11-21 22:09:04,2023-11-21 22:09:27,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1,2023-11-22 22:40:36,2023-11-22 22:43:30,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1,2023-11-23 21:23:47,2023-11-23 21:24:14,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,20,2023-11-26 16:46:09,2023-11-26 16:46:40,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,13.33333333,2023-11-27 21:58:53,2023-11-27 21:59:15,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1,2023-11-28 19:03:42,2023-11-28 19:04:21,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.6434,2023-11-28 19:04:56,2023-11-28 19:06:47,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,9.333333333,2023-12-03 21:29:38,2023-12-03 21:30:09,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,13.33333333,2023-12-04 8:22:49,2023-12-04 8:23:22,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,8,2023-12-04 13:42:45,2023-12-04 13:43:09,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-12-05 6:08:39,2023-12-05 6:09:03,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1,2023-12-06 8:48:18,2023-12-06 8:49:05,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.037,2023-12-06 8:49:47,2023-12-06 8:51:04,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-12-07 9:17:43,2023-12-07 9:18:16,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7.666666667,2023-12-10 15:57:10,2023-12-10 15:57:30,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4,2023-12-11 21:38:57,2023-12-11 21:39:02,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,8.333333333,2023-12-13 19:07:08,2023-12-13 19:07:36,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,3.1993,2023-12-13 19:07:59,2023-12-13 19:10:24,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-12-14 22:28:24,2023-12-14 22:28:45,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7.333333333,2023-12-15 11:01:32,2023-12-15 11:06:03,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.6,2023-12-15 11:14:43,2023-12-15 11:17:22,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.666666667,2023-12-15 11:20:15,2023-12-15 11:22:43,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,7.666666667,2023-12-15 12:11:38,2023-12-15 12:14:36,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,0.7333333333,2023-12-15 13:23:56,2023-12-15 13:24:02,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,10,2023-12-15 13:30:17,2023-12-15 13:32:41,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,5.666666667,2023-12-18 11:36:08,2023-12-18 11:36:28,UPPER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.666666667,2023-12-18 11:36:10,2023-12-18 11:36:28,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,9,2023-12-18 22:25:47,2023-12-18 22:26:33,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,3.7815,2023-12-18 22:27:23,2023-12-18 22:28:56,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,4.666666667,2023-12-22 8:00:10,2023-12-22 8:00:31,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,1,1.333333333,2023-12-28 19:20:37,2023-12-28 19:21:13,LOWER,-7.24,2.76
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,2,80,2023-12-29 20:30:05,2023-12-29 20:31:49,UPPER,,
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,8,2023-11-03 15:20:56,2023-11-03 15:41:51,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,1.666666667,2023-11-07 6:39:50,2023-11-07 7:25:29,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,4,2023-11-07 19:04:02,2023-11-07 19:37:49,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,6.4839,2023-11-08 6:46:47,2023-11-08 7:10:12,LOWER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,9.666666667,2023-11-08 6:46:54,2023-11-08 7:10:12,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,10,2023-11-08 15:20:25,2023-11-08 15:23:25,LOWER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,20,2023-11-12 19:21:23,2023-11-12 19:24:01,LOWER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,6.8079,2023-11-14 8:31:18,2023-11-14 8:34:26,LOWER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,13.33333333,2023-11-14 8:31:25,2023-11-14 8:34:26,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,10,2023-11-14 17:51:38,2023-11-14 17:54:10,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,5,2023-11-15 7:50:48,2023-11-15 7:54:16,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,6.666666667,2023-11-15 14:40:21,2023-11-15 14:42:55,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,0.1,2023-11-16 8:30:19,2023-11-16 8:30:21,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,0.1201,2023-11-16 8:30:45,2023-11-16 8:34:39,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,3.666666667,2023-11-18 8:22:09,2023-11-18 8:25:24,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,2.666666667,2023-11-20 9:16:48,2023-11-20 9:21:27,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,8.666666667,2023-12-04 13:50:22,2023-12-04 13:53:37,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,10,2023-12-18 9:19:17,2023-12-18 9:22:29,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,8.333333333,2023-12-27 16:19:08,2023-12-27 16:22:52,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,0,31.8206,2024-01-10 13:53:38,2024-01-10 22:41:38,UPPER,-3.1,6.9
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,4.333333333,2023-11-03 15:20:54,2023-11-03 15:26:26,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,8.0086,2023-11-03 15:32:25,2023-11-03 15:41:51,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,5.333333333,2023-11-07 6:39:44,2023-11-07 6:56:13,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,9,2023-11-07 19:03:55,2023-11-07 19:13:44,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,2.0027,2023-11-07 19:18:48,2023-11-07 19:37:49,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,0.6,2023-11-08 6:46:45,2023-11-08 6:46:47,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,4,2023-11-08 15:20:19,2023-11-08 15:20:38,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,16.66666667,2023-11-12 19:21:21,2023-11-12 19:21:40,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,3.666666667,2023-11-14 8:31:17,2023-11-14 8:31:18,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,13.33333333,2023-11-14 17:51:35,2023-11-14 17:52:16,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,1.6041,2023-11-14 17:53:07,2023-11-14 17:54:10,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,0.06666666667,2023-11-15 7:50:50,2023-11-15 7:51:04,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,10,2023-11-15 14:40:17,2023-11-15 14:40:23,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,6.333333333,2023-11-16 8:31:04,2023-11-16 8:32:00,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,16.66666667,2023-11-18 8:22:07,2023-11-18 8:22:53,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,10,2023-11-20 9:16:43,2023-11-20 9:17:05,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,1.666666667,2023-12-04 13:50:24,2023-12-04 13:53:37,UPPER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,10,2023-12-18 9:19:15,2023-12-18 9:22:29,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,1,0.6333333333,2023-12-27 16:19:06,2023-12-27 16:19:08,LOWER,-4.76,5.23
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,2,10,2023-12-04 13:50:22,2023-12-04 13:50:39,LOWER,,
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,2,10,2023-12-18 9:19:15,2023-12-18 9:19:24,LOWER,,
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51381,2,0.7333333333,2023-12-27 16:19:05,2023-12-27 16:19:51,LOWER,,
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,0.6,2023-11-03 15:14:00,2023-11-03 15:19:45,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,3,2023-11-03 18:03:55,2023-11-03 18:12:48,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.6101,2023-11-03 18:15:39,2023-11-03 18:40:22,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-05 16:22:39,2023-11-05 16:31:22,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,5.333333333,2023-11-06 14:37:28,2023-11-06 14:57:38,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-06 22:01:39,2023-11-06 22:31:34,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-07 19:03:17,2023-11-07 19:31:13,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,13.33333333,2023-11-07 22:09:59,2023-11-07 22:41:19,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8,2023-11-08 7:19:26,2023-11-08 7:51:58,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,2.333333333,2023-11-08 11:57:41,2023-11-08 12:00:16,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4.333333333,2023-11-08 15:05:44,2023-11-08 15:08:32,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6,2023-11-09 5:58:53,2023-11-09 6:02:25,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8.666666667,2023-11-09 21:58:24,2023-11-09 22:02:03,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-13 6:57:18,2023-11-13 7:00:11,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,2.666666667,2023-11-13 17:24:17,2023-11-13 17:27:33,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1.666666667,2023-11-14 17:52:13,2023-11-14 17:54:59,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,9.666666667,2023-11-15 6:23:07,2023-11-15 6:27:51,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,5.666666667,2023-11-15 7:50:21,2023-11-15 7:53:12,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-15 14:41:05,2023-11-16 7:02:29,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,9.333333333,2023-11-16 21:46:01,2023-11-16 21:49:10,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,13.33333333,2023-11-17 4:51:53,2023-11-17 4:54:40,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4.666666667,2023-11-18 7:32:15,2023-11-18 7:35:19,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,2.333333333,2023-11-20 16:09:49,2023-11-20 16:13:01,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,13.33333333,2023-11-20 22:57:21,2023-11-20 22:59:56,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,7.666666667,2023-11-21 22:09:02,2023-11-21 22:12:05,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-22 22:40:34,2023-11-22 22:43:30,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6,2023-11-23 21:23:45,2023-11-23 21:26:27,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,1.333333333,2023-11-26 16:46:11,2023-11-26 16:49:01,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-11-27 21:58:51,2023-11-27 22:02:07,LOWER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.666666667,2023-11-28 19:03:44,2023-11-28 19:06:47,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8,2023-12-03 21:29:36,2023-12-03 21:30:09,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,8.1367,2023-12-03 21:30:49,2023-12-03 21:33:03,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-12-04 8:22:47,2023-12-04 8:26:07,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,20,2023-12-04 13:42:46,2023-12-04 13:45:32,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,6.333333333,2023-12-05 6:08:37,2023-12-05 6:11:37,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,4,2023-12-06 8:48:17,2023-12-06 8:51:04,UPPER,-5.46,4.54
2aa8dc90-42f7-48be-b54f-a3985c38dcfc,51495,0,10,2023-12-07 9:17:45,2023-12-07 9:20:28,UPPER,-5.46,4.54
